Teleconnexió,Fase,Variable,Subregió,Estació,Període,Anomalia mitjana,Unitat,N mesos
WeMO,Positiva,Humitat del sòl,Llevant Ibèric,Tardor,1981-1990,-0.0256,m3/m3,8
WeMO,Positiva,Humitat del sòl,Llevant Ibèric,Tardor,1991-2000,-0.0199,m3/m3,14
WeMO,Positiva,Humitat del sòl,Llevant Ibèric,Tardor,2001-2010,-0.0374,m3/m3,5
WeMO,Positiva,Humitat del sòl,Llevant Ibèric,Tardor,2011-2020,-0.0471,m3/m3,7
WeMO,Positiva,Humitat del sòl,Catalunya-Balears,Hivern,Tots,-0.0073,m3/m3,43
WeMO,Positiva,Humitat del sòl,Catalunya-Balears,Hivern,1981-1990,-0.0076,m3/m3,12
WeMO,Positiva,Humitat del sòl,Catalunya-Balears,Hivern,1991-2000,-0.0094,m3/m3,9
WeMO,Positiva,Humitat del sòl,Catalunya-Balears,Hivern,2001-2010,-0.0089,m3/m3,4
WeMO,Positiva,Humitat del sòl,Catalunya-Balears,Hivern,2011-2020,-0.0058,m3/m3,18
WeMO,Positiva,Humitat del sòl,Catalunya-Balears,Primavera,Tots,0.005,m3/m3,34
WeMO,Positiva,Humitat del sòl,Catalunya-Balears,Primavera,1981-1990,0.0117,m3/m3,11
WeMO,Positiva,Humitat del sòl,Catalunya-Balears,Primavera,1991-2000,-0.007,m3/m3,11
WeMO,Positiva,Humitat del sòl,Catalunya-Balears,Primavera,2001-2010,0.0011,m3/m3,8
WeMO,Positiva,Humitat del sòl,Catalunya-Balears,Primavera,2011-2020,0.0271,m3/m3,4
WeMO,Positiva,Humitat del sòl,Catalunya-Balears,Estiu,Tots,0.0001,m3/m3,34
WeMO,Positiva,Humitat del sòl,Catalunya-Balears,Estiu,1981-1990,0.0071,m3/m3,7
WeMO,Positiva,Humitat del sòl,Catalunya-Balears,Estiu,1991-2000,-0.0016,m3/m3,13
WeMO,Positiva,Humitat del sòl,Catalunya-Balears,Estiu,2001-2010,-0.0086,m3/m3,12
WeMO,Positiva,Humitat del sòl,Catalunya-Balears,Estiu,2011-2020,0.0387,m3/m3,2
WeMO,Positiva,Humitat del sòl,Catalunya-Balears,Tardor,Tots,-0.001,m3/m3,34
WeMO,Positiva,Humitat del sòl,Catalunya-Balears,Tardor,1981-1990,0.0007,m3/m3,8
WeMO,Positiva,Humitat del sòl,Catalunya-Balears,Tardor,1991-2000,0.0053,m3/m3,14
WeMO,Positiva,Humitat del sòl,Catalunya-Balears,Tardor,2001-2010,-0.0033,m3/m3,5
WeMO,Positiva,Humitat del sòl,Catalunya-Balears,Tardor,2011-2020,-0.0139,m3/m3,7
WeMO,Positiva,Humitat del sòl,Golf del Lleó,Hivern,Tots,0.0037,m3/m3,43
WeMO,Positiva,Humitat del sòl,Golf del Lleó,Hivern,1981-1990,0.0011,m3/m3,12
WeMO,Positiva,Humitat del sòl,Golf del Lleó,Hivern,1991-2000,0.0032,m3/m3,9
WeMO,Positiva,Humitat del sòl,Golf del Lleó,Hivern,2001-2010,0.0078,m3/m3,4
WeMO,Positiva,Humitat del sòl,Golf del Lleó,Hivern,2011-2020,0.0049,m3/m3,18
WeMO,Positiva,Humitat del sòl,Golf del Lleó,Primavera,Tots,0.0137,m3/m3,34
WeMO,Positiva,Humitat del sòl,Golf del Lleó,Primavera,1981-1990,0.0191,m3/m3,11
WeMO,Positiva,Humitat del sòl,Golf del Lleó,Primavera,1991-2000,0.006,m3/m3,11
WeMO,Positiva,Humitat del sòl,Golf del Lleó,Primavera,2001-2010,0.0113,m3/m3,8
WeMO,Positiva,Humitat del sòl,Golf del Lleó,Primavera,2011-2020,0.0246,m3/m3,4
WeMO,Positiva,Humitat del sòl,Golf del Lleó,Estiu,Tots,0.0061,m3/m3,34
WeMO,Positiva,Humitat del sòl,Golf del Lleó,Estiu,1981-1990,0.0127,m3/m3,7
WeMO,Positiva,Humitat del sòl,Golf del Lleó,Estiu,1991-2000,0.0097,m3/m3,13
WeMO,Positiva,Humitat del sòl,Golf del Lleó,Estiu,2001-2010,-0.0033,m3/m3,12
WeMO,Positiva,Humitat del sòl,Golf del Lleó,Estiu,2011-2020,0.0158,m3/m3,2
WeMO,Positiva,Humitat del sòl,Golf del Lleó,Tardor,Tots,0.0086,m3/m3,34
WeMO,Positiva,Humitat del sòl,Golf del Lleó,Tardor,1981-1990,0.0085,m3/m3,8
WeMO,Positiva,Humitat del sòl,Golf del Lleó,Tardor,1991-2000,0.023,m3/m3,14
WeMO,Positiva,Humitat del sòl,Golf del Lleó,Tardor,2001-2010,0.0116,m3/m3,5
WeMO,Positiva,Humitat del sòl,Golf del Lleó,Tardor,2011-2020,-0.0223,m3/m3,7
WeMO,Positiva,Humitat del sòl,Mediterrani central occidental,Hivern,Tots,-0.0061,m3/m3,43
WeMO,Positiva,Humitat del sòl,Mediterrani central occidental,Hivern,1981-1990,-0.0116,m3/m3,12
WeMO,Positiva,Humitat del sòl,Mediterrani central occidental,Hivern,1991-2000,-0.0196,m3/m3,9
WeMO,Positiva,Humitat del sòl,Mediterrani central occidental,Hivern,2001-2010,0.0086,m3/m3,4
WeMO,Positiva,Humitat del sòl,Mediterrani central occidental,Hivern,2011-2020,0.0011,m3/m3,18
WeMO,Positiva,Humitat del sòl,Mediterrani central occidental,Primavera,Tots,0.0217,m3/m3,34
WeMO,Positiva,Humitat del sòl,Mediterrani central occidental,Primavera,1981-1990,0.024,m3/m3,11
WeMO,Positiva,Humitat del sòl,Mediterrani central occidental,Primavera,1991-2000,0.0109,m3/m3,11
WeMO,Positiva,Humitat del sòl,Mediterrani central occidental,Primavera,2001-2010,0.0226,m3/m3,8
WeMO,Positiva,Humitat del sòl,Mediterrani central occidental,Primavera,2011-2020,0.0433,m3/m3,4
WeMO,Positiva,Humitat del sòl,Mediterrani central occidental,Estiu,Tots,-0.0037,m3/m3,34
WeMO,Positiva,Humitat del sòl,Mediterrani central occidental,Estiu,1981-1990,0.0019,m3/m3,7
WeMO,Positiva,Humitat del sòl,Mediterrani central occidental,Estiu,1991-2000,-0.0092,m3/m3,13
WeMO,Positiva,Humitat del sòl,Mediterrani central occidental,Estiu,2001-2010,-0.0043,m3/m3,12
WeMO,Positiva,Humitat del sòl,Mediterrani central occidental,Estiu,2011-2020,0.0149,m3/m3,2
WeMO,Positiva,Humitat del sòl,Mediterrani central occidental,Tardor,Tots,0.0094,m3/m3,34
WeMO,Positiva,Humitat del sòl,Mediterrani central occidental,Tardor,1981-1990,0.0156,m3/m3,8
WeMO,Positiva,Humitat del sòl,Mediterrani central occidental,Tardor,1991-2000,0.0157,m3/m3,14
WeMO,Positiva,Humitat del sòl,Mediterrani central occidental,Tardor,2001-2010,0.0106,m3/m3,5
WeMO,Positiva,Humitat del sòl,Mediterrani central occidental,Tardor,2011-2020,-0.011,m3/m3,7
WeMO,Positiva,SST,Llevant Ibèric,Hivern,Tots,0.0945,°C,43
WeMO,Positiva,SST,Llevant Ibèric,Hivern,1981-1990,-0.0908,°C,12
WeMO,Positiva,SST,Llevant Ibèric,Hivern,1991-2000,0.0876,°C,9
WeMO,Positiva,SST,Llevant Ibèric,Hivern,2001-2010,0.194,°C,4
WeMO,Positiva,SST,Llevant Ibèric,Hivern,2011-2020,0.1993,°C,18
WeMO,Positiva,SST,Llevant Ibèric,Primavera,Tots,-0.2442,°C,34
WeMO,Positiva,SST,Llevant Ibèric,Primavera,1981-1990,-0.6363,°C,11
WeMO,Positiva,SST,Llevant Ibèric,Primavera,1991-2000,-0.1828,°C,11
WeMO,Positiva,SST,Llevant Ibèric,Primavera,2001-2010,0.1803,°C,8
WeMO,Positiva,SST,Llevant Ibèric,Primavera,2011-2020,-0.1839,°C,4
WeMO,Positiva,SST,Llevant Ibèric,Estiu,Tots,-0.1541,°C,34
WeMO,Positiva,SST,Llevant Ibèric,Estiu,1981-1990,-0.5095,°C,7
WeMO,Positiva,SST,Llevant Ibèric,Estiu,1991-2000,-0.3767,°C,13
WeMO,Positiva,SST,Llevant Ibèric,Estiu,2001-2010,0.2268,°C,12
WeMO,Positiva,SST,Llevant Ibèric,Estiu,2011-2020,0.252,°C,2
WeMO,Positiva,SST,Llevant Ibèric,Tardor,Tots,-0.4485,°C,34
WeMO,Positiva,SST,Llevant Ibèric,Tardor,1981-1990,-0.3511,°C,8
WeMO,Positiva,SST,Llevant Ibèric,Tardor,1991-2000,-0.9998,°C,14
WeMO,Positiva,SST,Llevant Ibèric,Tardor,2001-2010,-0.2556,°C,5
WeMO,Positiva,SST,Llevant Ibèric,Tardor,2011-2020,0.4051,°C,7
WeMO,Positiva,SST,Catalunya-Balears,Hivern,Tots,0.1186,°C,43
WeMO,Positiva,SST,Catalunya-Balears,Hivern,1981-1990,-0.1057,°C,12
WeMO,Positiva,SST,Catalunya-Balears,Hivern,1991-2000,-0.0446,°C,9
WeMO,Positiva,SST,Catalunya-Balears,Hivern,2001-2010,0.2169,°C,4
WeMO,Positiva,SST,Catalunya-Balears,Hivern,2011-2020,0.328,°C,18
WeMO,Positiva,SST,Catalunya-Balears,Primavera,Tots,-0.3567,°C,34
WeMO,Positiva,SST,Catalunya-Balears,Primavera,1981-1990,-0.6875,°C,11
WeMO,Positiva,SST,Catalunya-Balears,Primavera,1991-2000,-0.3851,°C,11
WeMO,Positiva,SST,Catalunya-Balears,Primavera,2001-2010,0.053,°C,8
WeMO,Positiva,SST,Catalunya-Balears,Primavera,2011-2020,-0.188,°C,4
WeMO,Positiva,SST,Catalunya-Balears,Estiu,Tots,-0.0723,°C,34
WeMO,Positiva,SST,Catalunya-Balears,Estiu,1981-1990,-0.2477,°C,7
WeMO,Positiva,SST,Catalunya-Balears,Estiu,1991-2000,-0.4764,°C,13
WeMO,Positiva,SST,Catalunya-Balears,Estiu,2001-2010,0.2632,°C,12
WeMO,Positiva,SST,Catalunya-Balears,Estiu,2011-2020,1.1547,°C,2
WeMO,Positiva,SST,Catalunya-Balears,Tardor,Tots,-0.5001,°C,34
WeMO,Positiva,SST,Catalunya-Balears,Tardor,1981-1990,-0.5191,°C,8
WeMO,Positiva,SST,Catalunya-Balears,Tardor,1991-2000,-0.9542,°C,14
WeMO,Positiva,SST,Catalunya-Balears,Tardor,2001-2010,-0.1699,°C,5
WeMO,Positiva,SST,Catalunya-Balears,Tardor,2011-2020,0.1938,°C,7
WeMO,Positiva,SST,Golf del Lleó,Hivern,Tots,0.1372,°C,43
WeMO,Positiva,SST,Golf del Lleó,Hivern,1981-1990,-0.1647,°C,12
WeMO,Positiva,SST,Golf del Lleó,Hivern,1991-2000,-0.228,°C,9
WeMO,Positiva,SST,Golf del Lleó,Hivern,2001-2010,0.4533,°C,4
WeMO,Positiva,SST,Golf del Lleó,Hivern,2011-2020,0.4509,°C,18
WeMO,Positiva,SST,Golf del Lleó,Primavera,Tots,-0.3992,°C,34
WeMO,Positiva,SST,Golf del Lleó,Primavera,1981-1990,-0.7476,°C,11
WeMO,Positiva,SST,Golf del Lleó,Primavera,1991-2000,-0.6193,°C,11
WeMO,Positiva,SST,Golf del Lleó,Primavera,2001-2010,0.2327,°C,8
WeMO,Positiva,SST,Golf del Lleó,Primavera,2011-2020,-0.0995,°C,4
WeMO,Positiva,SST,Golf del Lleó,Estiu,Tots,-0.1801,°C,34
WeMO,Positiva,SST,Golf del Lleó,Estiu,1981-1990,0.0665,°C,7
WeMO,Positiva,SST,Golf del Lleó,Estiu,1991-2000,-0.7562,°C,13
WeMO,Positiva,SST,Golf del Lleó,Estiu,2001-2010,0.0805,°C,12
WeMO,Positiva,SST,Golf del Lleó,Estiu,2011-2020,1.1381,°C,2
WeMO,Positiva,SST,Golf del Lleó,Tardor,Tots,-0.679,°C,34
WeMO,Positiva,SST,Golf del Lleó,Tardor,1981-1990,-0.6863,°C,8
WeMO,Positiva,SST,Golf del Lleó,Tardor,1991-2000,-1.0155,°C,14
WeMO,Positiva,SST,Golf del Lleó,Tardor,2001-2010,0.0106,°C,5
WeMO,Positiva,SST,Golf del Lleó,Tardor,2011-2020,-0.4902,°C,7
WeMO,Positiva,SST,Mediterrani central occidental,Hivern,Tots,0.0965,°C,43
WeMO,Positiva,SST,Mediterrani central occidental,Hivern,1981-1990,-0.1804,°C,12
WeMO,Positiva,SST,Mediterrani central occidental,Hivern,1991-2000,-0.1501,°C,9
WeMO,Positiva,SST,Mediterrani central occidental,Hivern,2001-2010,0.4008,°C,4
WeMO,Positiva,SST,Mediterrani central occidental,Hivern,2011-2020,0.3367,°C,18
WeMO,Positiva,SST,Mediterrani central occidental,Primavera,Tots,-0.2978,°C,34
WeMO,Positiva,SST,Mediterrani central occidental,Primavera,1981-1990,-0.5485,°C,11
WeMO,Positiva,SST,Mediterrani central occidental,Primavera,1991-2000,-0.5634,°C,11
WeMO,Positiva,SST,Mediterrani central occidental,Primavera,2001-2010,0.2426,°C,8
WeMO,Positiva,SST,Mediterrani central occidental,Primavera,2011-2020,0.041,°C,4
WeMO,Positiva,SST,Mediterrani central occidental,Estiu,Tots,-0.0766,°C,34
WeMO,Positiva,SST,Mediterrani central occidental,Estiu,1981-1990,-0.0793,°C,7
WeMO,Positiva,SST,Mediterrani central occidental,Estiu,1991-2000,-0.5928,°C,13
WeMO,Positiva,SST,Mediterrani central occidental,Estiu,2001-2010,0.3141,°C,12
WeMO,Positiva,SST,Mediterrani central occidental,Estiu,2011-2020,0.9436,°C,2
WeMO,Positiva,SST,Mediterrani central occidental,Tardor,Tots,-0.5751,°C,34
WeMO,Positiva,SST,Mediterrani central occidental,Tardor,1981-1990,-0.6673,°C,8
WeMO,Positiva,SST,Mediterrani central occidental,Tardor,1991-2000,-1.0248,°C,14
WeMO,Positiva,SST,Mediterrani central occidental,Tardor,2001-2010,-0.2303,°C,5
WeMO,Positiva,SST,Mediterrani central occidental,Tardor,2011-2020,0.1835,°C,7
RONI/ENSO,Negativa,Precipitació,Llevant Ibèric,Hivern,Tots,-1.6123,mm,46
RONI/ENSO,Negativa,Precipitació,Llevant Ibèric,Hivern,1981-1990,-9.0669,mm,8
RONI/ENSO,Negativa,Precipitació,Llevant Ibèric,Hivern,1991-2000,-0.4041,mm,10
RONI/ENSO,Negativa,Precipitació,Llevant Ibèric,Hivern,2001-2010,0.0316,mm,12
RONI/ENSO,Negativa,Precipitació,Llevant Ibèric,Hivern,2011-2020,0.127,mm,16
RONI/ENSO,Negativa,Precipitació,Llevant Ibèric,Primavera,Tots,2.8076,mm,34
RONI/ENSO,Negativa,Precipitació,Llevant Ibèric,Primavera,1981-1990,14.4536,mm,10
RONI/ENSO,Negativa,Precipitació,Llevant Ibèric,Primavera,1991-2000,-11.1852,mm,7
RONI/ENSO,Negativa,Precipitació,Llevant Ibèric,Primavera,2001-2010,-5.157,mm,8
RONI/ENSO,Negativa,Precipitació,Llevant Ibèric,Primavera,2011-2020,7.8305,mm,9
RONI/ENSO,Negativa,Precipitació,Llevant Ibèric,Estiu,Tots,0.9802,mm,27
RONI/ENSO,Negativa,Precipitació,Llevant Ibèric,Estiu,1981-1990,7.5172,mm,4
RONI/ENSO,Negativa,Precipitació,Llevant Ibèric,Estiu,1991-2000,-1.9297,mm,8
RONI/ENSO,Negativa,Precipitació,Llevant Ibèric,Estiu,2001-2010,4.3447,mm,7
RONI/ENSO,Negativa,Precipitació,Llevant Ibèric,Estiu,2011-2020,-2.3222,mm,8
RONI/ENSO,Negativa,Precipitació,Llevant Ibèric,Tardor,Tots,-6.2594,mm,39
RONI/ENSO,Negativa,Precipitació,Llevant Ibèric,Tardor,1981-1990,-7.0317,mm,8
RONI/ENSO,Negativa,Precipitació,Llevant Ibèric,Tardor,1991-2000,-12.0455,mm,11
RONI/ENSO,Negativa,Precipitació,Llevant Ibèric,Tardor,2001-2010,8.2365,mm,8
RONI/ENSO,Negativa,Precipitació,Llevant Ibèric,Tardor,2011-2020,-10.1048,mm,12
RONI/ENSO,Negativa,Precipitació,Catalunya-Balears,Hivern,Tots,-1.1765,mm,46
RONI/ENSO,Negativa,Precipitació,Catalunya-Balears,Hivern,1981-1990,-16.779,mm,8
RONI/ENSO,Negativa,Precipitació,Catalunya-Balears,Hivern,1991-2000,5.2071,mm,10
RONI/ENSO,Negativa,Precipitació,Catalunya-Balears,Hivern,2001-2010,0.3512,mm,12
RONI/ENSO,Negativa,Precipitació,Catalunya-Balears,Hivern,2011-2020,1.4893,mm,16
RONI/ENSO,Negativa,Precipitació,Catalunya-Balears,Primavera,Tots,5.5936,mm,34
RONI/ENSO,Negativa,Precipitació,Catalunya-Balears,Primavera,1981-1990,14.1847,mm,10
RONI/ENSO,Negativa,Precipitació,Catalunya-Balears,Primavera,1991-2000,-8.8566,mm,7
RONI/ENSO,Negativa,Precipitació,Catalunya-Balears,Primavera,2001-2010,5.946,mm,8
RONI/ENSO,Negativa,Precipitació,Catalunya-Balears,Primavera,2011-2020,6.9739,mm,9
RONI/ENSO,Negativa,Precipitació,Catalunya-Balears,Estiu,Tots,-1.6347,mm,27
RONI/ENSO,Negativa,Precipitació,Catalunya-Balears,Estiu,1981-1990,-3.9212,mm,4
RONI/ENSO,Negativa,Precipitació,Catalunya-Balears,Estiu,1991-2000,-0.5041,mm,8
RONI/ENSO,Negativa,Precipitació,Catalunya-Balears,Estiu,2001-2010,2.0202,mm,7
RONI/ENSO,Negativa,Precipitació,Catalunya-Balears,Estiu,2011-2020,-4.8202,mm,8
RONI/ENSO,Negativa,Precipitació,Catalunya-Balears,Tardor,Tots,-6.9974,mm,39
RONI/ENSO,Negativa,Precipitació,Catalunya-Balears,Tardor,1981-1990,-18.439,mm,8
RONI/ENSO,Negativa,Precipitació,Catalunya-Balears,Tardor,1991-2000,-9.9824,mm,11
RONI/ENSO,Negativa,Precipitació,Catalunya-Balears,Tardor,2001-2010,11.7199,mm,8
RONI/ENSO,Negativa,Precipitació,Catalunya-Balears,Tardor,2011-2020,-9.1118,mm,12
RONI/ENSO,Negativa,Precipitació,Golf del Lleó,Hivern,Tots,4.1452,mm,46
RONI/ENSO,Negativa,Precipitació,Golf del Lleó,Hivern,1981-1990,-11.2569,mm,8
RONI/ENSO,Negativa,Precipitació,Golf del Lleó,Hivern,1991-2000,14.3765,mm,10
RONI/ENSO,Negativa,Precipitació,Golf del Lleó,Hivern,2001-2010,6.5781,mm,12
RONI/ENSO,Negativa,Precipitació,Golf del Lleó,Hivern,2011-2020,3.627,mm,16
RONI/ENSO,Negativa,Precipitació,Golf del Lleó,Primavera,Tots,13.429,mm,34
RONI/ENSO,Negativa,Precipitació,Golf del Lleó,Primavera,1981-1990,11.1304,mm,10
RONI/ENSO,Negativa,Precipitació,Golf del Lleó,Primavera,1991-2000,7.4787,mm,7
RONI/ENSO,Negativa,Precipitació,Golf del Lleó,Primavera,2001-2010,19.965,mm,8
RONI/ENSO,Negativa,Precipitació,Golf del Lleó,Primavera,2011-2020,14.8013,mm,9
RONI/ENSO,Negativa,Precipitació,Golf del Lleó,Estiu,Tots,-3.8706,mm,27
RONI/ENSO,Negativa,Precipitació,Golf del Lleó,Estiu,1981-1990,0.8624,mm,4
RONI/ENSO,Negativa,Precipitació,Golf del Lleó,Estiu,1991-2000,-5.5531,mm,8
RONI/ENSO,Negativa,Precipitació,Golf del Lleó,Estiu,2001-2010,0.0139,mm,7
RONI/ENSO,Negativa,Precipitació,Golf del Lleó,Estiu,2011-2020,-7.9536,mm,8
RONI/ENSO,Negativa,Precipitació,Golf del Lleó,Tardor,Tots,-9.8175,mm,39
RONI/ENSO,Negativa,Precipitació,Golf del Lleó,Tardor,1981-1990,-21.5504,mm,8
RONI/ENSO,Negativa,Precipitació,Golf del Lleó,Tardor,1991-2000,8.8903,mm,11
RONI/ENSO,Negativa,Precipitació,Golf del Lleó,Tardor,2001-2010,-8.3901,mm,8
RONI/ENSO,Negativa,Precipitació,Golf del Lleó,Tardor,2011-2020,-20.0962,mm,12
RONI/ENSO,Negativa,Precipitació,Mediterrani central occidental,Hivern,Tots,3.6585,mm,46
RONI/ENSO,Negativa,Precipitació,Mediterrani central occidental,Hivern,1981-1990,-9.2392,mm,8
RONI/ENSO,Negativa,Precipitació,Mediterrani central occidental,Hivern,1991-2000,-1.2374,mm,10
RONI/ENSO,Negativa,Precipitació,Mediterrani central occidental,Hivern,2001-2010,3.2869,mm,12
RONI/ENSO,Negativa,Precipitació,Mediterrani central occidental,Hivern,2011-2020,13.446,mm,16
RONI/ENSO,Negativa,Precipitació,Mediterrani central occidental,Primavera,Tots,5.2179,mm,34
RONI/ENSO,Negativa,Precipitació,Mediterrani central occidental,Primavera,1981-1990,9.421,mm,10
RONI/ENSO,Negativa,Precipitació,Mediterrani central occidental,Primavera,1991-2000,-3.914,mm,7
RONI/ENSO,Negativa,Precipitació,Mediterrani central occidental,Primavera,2001-2010,3.4888,mm,8
RONI/ENSO,Negativa,Precipitació,Mediterrani central occidental,Primavera,2011-2020,9.1873,mm,9
RONI/ENSO,Negativa,Precipitació,Mediterrani central occidental,Estiu,Tots,-0.5054,mm,27
RONI/ENSO,Negativa,Precipitació,Mediterrani central occidental,Estiu,1981-1990,-3.034,mm,4
RONI/ENSO,Negativa,Precipitació,Mediterrani central occidental,Estiu,1991-2000,0.7967,mm,8
RONI/ENSO,Negativa,Precipitació,Mediterrani central occidental,Estiu,2001-2010,2.7469,mm,7
RONI/ENSO,Negativa,Precipitació,Mediterrani central occidental,Estiu,2011-2020,-3.3891,mm,8
RONI/ENSO,Negativa,Precipitació,Mediterrani central occidental,Tardor,Tots,-3.797,mm,39
RONI/ENSO,Negativa,Precipitació,Mediterrani central occidental,Tardor,1981-1990,-16.1505,mm,8
RONI/ENSO,Negativa,Precipitació,Mediterrani central occidental,Tardor,1991-2000,-6.7206,mm,11
RONI/ENSO,Negativa,Precipitació,Mediterrani central occidental,Tardor,2001-2010,19.3781,mm,8
RONI/ENSO,Negativa,Precipitació,Mediterrani central occidental,Tardor,2011-2020,-8.3315,mm,12
RONI/ENSO,Negativa,Temperatura,Llevant Ibèric,Hivern,Tots,-0.0736,°C,46
RONI/ENSO,Negativa,Temperatura,Llevant Ibèric,Hivern,1981-1990,-0.4189,°C,8
RONI/ENSO,Negativa,Temperatura,Llevant Ibèric,Hivern,1991-2000,0.1331,°C,10
RONI/ENSO,Negativa,Temperatura,Llevant Ibèric,Hivern,2001-2010,-0.3293,°C,12
RONI/ENSO,Negativa,Temperatura,Llevant Ibèric,Hivern,2011-2020,0.1615,°C,16
RONI/ENSO,Negativa,Temperatura,Llevant Ibèric,Primavera,Tots,0.0771,°C,34
RONI/ENSO,Negativa,Temperatura,Llevant Ibèric,Primavera,1981-1990,-0.7829,°C,10
RONI/ENSO,Negativa,Temperatura,Llevant Ibèric,Primavera,1991-2000,0.419,°C,7
RONI/ENSO,Negativa,Temperatura,Llevant Ibèric,Primavera,2001-2010,0.5058,°C,8
RONI/ENSO,Negativa,Temperatura,Llevant Ibèric,Primavera,2011-2020,0.3858,°C,9
RONI/ENSO,Negativa,Temperatura,Llevant Ibèric,Estiu,Tots,0.0774,°C,27
RONI/ENSO,Negativa,Temperatura,Llevant Ibèric,Estiu,1981-1990,-0.8099,°C,4
RONI/ENSO,Negativa,Temperatura,Llevant Ibèric,Estiu,1991-2000,0.2221,°C,8
RONI/ENSO,Negativa,Temperatura,Llevant Ibèric,Estiu,2001-2010,-0.1593,°C,7
RONI/ENSO,Negativa,Temperatura,Llevant Ibèric,Estiu,2011-2020,0.5833,°C,8
RONI/ENSO,Negativa,Temperatura,Llevant Ibèric,Tardor,Tots,-0.0472,°C,39
RONI/ENSO,Negativa,Temperatura,Llevant Ibèric,Tardor,1981-1990,0.1837,°C,8
RONI/ENSO,Negativa,Temperatura,Llevant Ibèric,Tardor,1991-2000,-0.3269,°C,11
RONI/ENSO,Negativa,Temperatura,Llevant Ibèric,Tardor,2001-2010,-0.9444,°C,8
RONI/ENSO,Negativa,Temperatura,Llevant Ibèric,Tardor,2011-2020,0.6534,°C,12
RONI/ENSO,Negativa,Temperatura,Catalunya-Balears,Hivern,Tots,-0.1044,°C,46
RONI/ENSO,Negativa,Temperatura,Catalunya-Balears,Hivern,1981-1990,-0.4289,°C,8
RONI/ENSO,Negativa,Temperatura,Catalunya-Balears,Hivern,1991-2000,0.1218,°C,10
RONI/ENSO,Negativa,Temperatura,Catalunya-Balears,Hivern,2001-2010,-0.3534,°C,12
RONI/ENSO,Negativa,Temperatura,Catalunya-Balears,Hivern,2011-2020,0.1033,°C,16
RONI/ENSO,Negativa,Temperatura,Catalunya-Balears,Primavera,Tots,0.0917,°C,34
RONI/ENSO,Negativa,Temperatura,Catalunya-Balears,Primavera,1981-1990,-0.6729,°C,10
RONI/ENSO,Negativa,Temperatura,Catalunya-Balears,Primavera,1991-2000,0.3187,°C,7
RONI/ENSO,Negativa,Temperatura,Catalunya-Balears,Primavera,2001-2010,0.1723,°C,8
RONI/ENSO,Negativa,Temperatura,Catalunya-Balears,Primavera,2011-2020,0.6931,°C,9
RONI/ENSO,Negativa,Temperatura,Catalunya-Balears,Estiu,Tots,-0.0072,°C,27
RONI/ENSO,Negativa,Temperatura,Catalunya-Balears,Estiu,1981-1990,-0.5749,°C,4
RONI/ENSO,Negativa,Temperatura,Catalunya-Balears,Estiu,1991-2000,0.0512,°C,8
RONI/ENSO,Negativa,Temperatura,Catalunya-Balears,Estiu,2001-2010,-0.2406,°C,7
RONI/ENSO,Negativa,Temperatura,Catalunya-Balears,Estiu,2011-2020,0.4227,°C,8
RONI/ENSO,Negativa,Temperatura,Catalunya-Balears,Tardor,Tots,-0.1173,°C,39
RONI/ENSO,Negativa,Temperatura,Catalunya-Balears,Tardor,1981-1990,0.1004,°C,8
RONI/ENSO,Negativa,Temperatura,Catalunya-Balears,Tardor,1991-2000,-0.4548,°C,11
RONI/ENSO,Negativa,Temperatura,Catalunya-Balears,Tardor,2001-2010,-0.8952,°C,8
RONI/ENSO,Negativa,Temperatura,Catalunya-Balears,Tardor,2011-2020,0.5656,°C,12
RONI/ENSO,Negativa,Temperatura,Golf del Lleó,Hivern,Tots,-0.1723,°C,46
RONI/ENSO,Negativa,Temperatura,Golf del Lleó,Hivern,1981-1990,-0.5719,°C,8
RONI/ENSO,Negativa,Temperatura,Golf del Lleó,Hivern,1991-2000,0.0396,°C,10
RONI/ENSO,Negativa,Temperatura,Golf del Lleó,Hivern,2001-2010,-0.4711,°C,12
RONI/ENSO,Negativa,Temperatura,Golf del Lleó,Hivern,2011-2020,0.1192,°C,16
RONI/ENSO,Negativa,Temperatura,Golf del Lleó,Primavera,Tots,0.026,°C,34
RONI/ENSO,Negativa,Temperatura,Golf del Lleó,Primavera,1981-1990,-0.8667,°C,10
RONI/ENSO,Negativa,Temperatura,Golf del Lleó,Primavera,1991-2000,0.1506,°C,7
RONI/ENSO,Negativa,Temperatura,Golf del Lleó,Primavera,2001-2010,-0.093,°C,8
RONI/ENSO,Negativa,Temperatura,Golf del Lleó,Primavera,2011-2020,1.0265,°C,9
RONI/ENSO,Negativa,Temperatura,Golf del Lleó,Estiu,Tots,-0.0922,°C,27
RONI/ENSO,Negativa,Temperatura,Golf del Lleó,Estiu,1981-1990,-0.9522,°C,4
RONI/ENSO,Negativa,Temperatura,Golf del Lleó,Estiu,1991-2000,-0.0905,°C,8
RONI/ENSO,Negativa,Temperatura,Golf del Lleó,Estiu,2001-2010,-0.32,°C,7
RONI/ENSO,Negativa,Temperatura,Golf del Lleó,Estiu,2011-2020,0.5356,°C,8
RONI/ENSO,Negativa,Temperatura,Golf del Lleó,Tardor,Tots,-0.2345,°C,39
RONI/ENSO,Negativa,Temperatura,Golf del Lleó,Tardor,1981-1990,0.0163,°C,8
RONI/ENSO,Negativa,Temperatura,Golf del Lleó,Tardor,1991-2000,-0.692,°C,11
